fname,row_id,col_id
S0022309300001642__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300001642__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005916__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2]","[(28, 4), (62, 2), (26, 2), (61, 1), (71, 5), (25, 1), (41, 5), (68, 2), (32, 2), (34, 4), (40, 4), (31, 1), (39, 3), (69, 3), (33, 3), (67, 1), (77, 5), (75, 3), (38, 2), (37, 1), (47, 5), (74, 2), (44, 2), (73, 1), (8, 2), (7, 1), (16, 4), (15, 3), (45, 3), (9, 3), (22, 4), (43, 1), (51, 3), (53, 5), (57, 3), (59, 5), (14, 2), (13, 1), (50, 2), (20, 2), (49, 1), (21, 3), (65, 5), (56, 2), (55, 1), (63, 3), (19, 1), (27, 3)]"
S0022309306005916__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005916__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306005916__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305001626__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0]","[(18, 0), (12, 0), (8, 0), (6, 0), (20, 0), (2, 0), (16, 0), (14, 0), (10, 0), (24, 0), (22, 0), (4, 0)]"
S0022309305001626__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305001626__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305001626__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305001626__4,"[0, 0, 0, 0, 0, 0]",[]
S0022309303004563__0,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303004563__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307000889__0,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 3, 2, 2, 0]","[(74, 62), (41, 33), (50, 34), (78, 6), (82, 6), (77, 61), (22, 6), (46, 34), (26, 6), (22, 62), (42, 62), (54, 34), (18, 34), (78, 62), (81, 61), (42, 6), (78, 34), (70, 34), (26, 62), (54, 6), (14, 34), (82, 62), (17, 5), (22, 34), (70, 6), (46, 62), (21, 33), (49, 61), (74, 6), (14, 6), (54, 62), (18, 6), (50, 62), (69, 61), (74, 34), (45, 33), (14, 62), (82, 34), (13, 5), (53, 61), (70, 62), (46, 6), (73, 61), (26, 34), (50, 6), (25, 33), (18, 62), (42, 34)]"
S0022309307000889__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307000889__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307000889__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303000139__0,"[0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 2, 0]","[(43, 7), (47, 2), (30, 3), (11, 2), (13, 4), (28, 1), (40, 4), (39, 3), (42, 6), (52, 7), (38, 2), (37, 1), (12, 3), (31, 4), (48, 3), (22, 4), (46, 1), (29, 2), (10, 1), (20, 2), (21, 3), (32, 5), (19, 1), (49, 4)]"
S0022309307002852__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307002852__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300442__0,"[0, 1, 1, 3, 2, 2, 2, 2, 2]","[(13, 1), (17, 5), (8, 2), (11, 5), (7, 1), (15, 3), (16, 4), (9, 3), (14, 2)]"
S0022309315300442__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300442__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300442__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300442__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304005393__0,"[0, 3, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]","[(29, 28), (46, 42), (59, 56), (50, 49), (64, 63), (52, 49), (37, 35), (60, 56), (43, 42), (57, 56), (30, 28), (36, 35), (44, 42), (32, 28), (58, 56), (39, 35), (51, 49), (67, 63), (45, 42), (31, 28), (66, 63), (38, 35), (53, 49), (65, 63)]"
S0022309307008538__0,"[0, 0, 0, 0, 0, 0, 0]",[]
S002230931500143X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500143X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500143X__3,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230931500143X__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304007963__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304007963__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305000037__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305000037__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303000152__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303000152__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303004666__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0167273810003152__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008419__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301008419__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307012471__0,"[3, 0, 2, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[(41, 33), (39, 33), (23, 22), (28, 22), (30, 22), (52, 44), (40, 33), (38, 33), (35, 33), (29, 22), (43, 33), (27, 5), (34, 33), (24, 2), (26, 4), (37, 33), (25, 3), (32, 22), (50, 44), (54, 44), (51, 44), (36, 33)]"
S0022309307012471__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399008765__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399008765__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006514__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006514__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006514__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0167273803004521__0,"[0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0]","[(9, 1), (18, 2), (8, 0), (17, 1), (16, 0), (10, 2)]"
S0022309315300223__0,"[0, 1, 0, 1, 0, 1, 0, 3, 2, 2, 2, 0]","[(8, 3), (18, 3), (26, 1), (6, 1), (28, 3), (16, 1), (17, 2), (27, 2), (7, 2)]"
S0022309315300223__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003161__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003161__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003161__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300003161__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307010393__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307010393__1,"[0, 0, 0, 0, 0, 0, 0]",[]
S002230930700169X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700169X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700169X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309301010638__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314003202__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314003202__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006380__0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[(81, 72), (73, 72), (104, 96), (102, 96), (41, 36), (112, 108), (85, 84), (116, 108), (90, 84), (56, 48), (54, 48), (106, 96), (21, 12), (61, 60), (42, 36), (76, 72), (87, 84), (92, 84), (58, 48), (49, 48), (75, 72), (22, 12), (80, 72), (62, 60), (44, 36), (89, 84), (95, 84), (69, 60), (26, 24), (77, 72), (23, 12), (82, 72), (63, 60), (86, 84), (105, 96), (70, 60), (110, 108), (113, 108), (117, 108), (46, 36), (107, 96), (65, 60), (71, 60), (28, 24), (88, 84), (33, 24), (51, 48), (14, 12), (17, 12), (47, 36), (40, 36), (66, 60), (53, 48), (119, 108), (97, 96), (15, 12), (13, 12), (20, 12), (18, 12), (35, 24), (57, 48), (99, 96), (111, 108), (68, 60), (114, 108), (118, 108), (25, 24), (59, 48), (50, 48), (101, 96), (83, 72), (38, 36), (37, 36), (45, 36), (74, 72), (109, 108), (39, 36), (98, 96), (64, 60), (27, 24), (94, 84), (32, 24), (16, 12), (100, 96), (93, 84), (29, 24), (34, 24), (78, 72), (52, 48)]"
S0022309303006380__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006380__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006380__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303006380__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305000062__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 0, 0, 0, 0]","[(91, 1), (47, 2), (30, 3), (11, 2), (13, 4), (102, 3), (83, 2), (85, 4), (66, 3), (28, 1), (100, 1), (40, 4), (39, 3), (112, 4), (55, 1), (111, 3), (75, 3), (76, 4), (38, 2), (37, 1), (67, 4), (12, 3), (74, 2), (109, 1), (73, 1), (84, 3), (31, 4), (48, 3), (103, 4), (22, 4), (46, 1), (29, 2), (57, 3), (94, 4), (101, 2), (82, 1), (65, 2), (20, 2), (21, 3), (92, 2), (58, 4), (93, 3), (19, 1), (49, 4)]"
S0022309307012045__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307012045__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019464__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307001548__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305005284__0,"[0, 1, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0]","[(12, 2), (16, 6), (13, 3), (17, 7), (14, 4), (11, 1), (15, 5)]"
S0022309305005284__1,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006897__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006897__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006897__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305006897__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300002787__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307003365__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300508__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300508__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315300508__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__2,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500548X__6,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308000756__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308000756__1,"[0, 1, 1, 0, 1, 1, 0, 1, 1, 3, 2, 2, 2, 0]","[(8, 3), (27, 27), (26, 1), (22, 22), (37, 37), (21, 1), (41, 1), (42, 42), (6, 1), (43, 3), (28, 3), (7, 7), (38, 3), (23, 3), (12, 12), (11, 1), (13, 3), (36, 1)]"
S0022309308000756__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308000756__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309308000756__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315001568__0,"[0, 0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]","[(62, 2), (26, 2), (61, 1), (25, 1), (40, 4), (39, 3), (75, 3), (76, 4), (38, 2), (37, 1), (74, 2), (73, 1), (51, 3), (52, 4), (50, 2), (49, 1), (64, 4), (63, 3), (27, 3)]"
S0022309314004748__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314004748__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314004748__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314004748__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500222X__0,"[0, 1, 1, 1, 1, 1, 3, 2, 2, 0, 0, 0]","[(13, 1), (8, 2), (7, 1), (20, 2), (19, 1), (26, 2), (25, 1), (14, 2), (32, 2), (31, 1)]"
S002230930500222X__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301204__0,"[3, 0, 2, 2, 2, 2, 2, 0, 0, 1, 0, 0, 0, 1]","[(34, 28), (48, 42), (27, 21), (41, 35), (30, 28), (23, 21), (44, 42), (16, 14), (20, 14), (37, 35)]"
S0022309315301204__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301204__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309315301204__3,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006763__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006763__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307007363__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309396005844__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309396005844__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011100__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011100__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011100__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011100__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306011100__4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300004427__0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 1, 1, 1, 1, 1, 1]","[(78, 72), (70, 70), (71, 71), (15, 8), (63, 56), (79, 72), (13, 8), (21, 16), (10, 8), (62, 56), (22, 16), (54, 48), (18, 16), (69, 64), (30, 24), (46, 40), (12, 8), (55, 48), (23, 16), (27, 24), (47, 40), (31, 24), (28, 24), (36, 32), (11, 8), (19, 16), (43, 40), (51, 48), (29, 24), (37, 32), (14, 8), (20, 16)]"
S0022309300004427__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300004427__2,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309300004427__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302019518__0,"[0, 0, 0, 0, 0, 0]",[]
S0022309315301496__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006611__0,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0]","[(72, 2), (71, 1), (82, 2), (52, 2), (62, 2), (73, 3), (43, 3), (81, 1), (53, 3), (61, 1), (44, 4), (51, 1), (32, 2), (101, 1), (31, 1), (42, 2), (33, 3), (41, 1), (143, 3), (132, 2), (142, 2), (123, 3), (133, 3), (103, 3), (141, 1), (131, 1), (112, 2), (114, 4), (111, 1), (122, 2), (54, 4), (102, 2), (113, 3), (83, 3), (121, 1), (63, 3)]"
S0022309399006389__0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2]","[(14, 4), (19, 4), (43, 3), (24, 4), (39, 4), (23, 3), (44, 4), (9, 4), (27, 2), (29, 4), (37, 2), (34, 4), (32, 2), (31, 1), (7, 2), (42, 2), (12, 2), (33, 3), (22, 2), (41, 1), (13, 3), (21, 1), (17, 2), (11, 1), (48, 3), (28, 3), (38, 3), (46, 1), (36, 1), (8, 3), (18, 3), (26, 1), (6, 1), (16, 1), (49, 4)]"
S0022309399006389__1,"[0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006389__2,"[0, 0, 0, 0, 0, 0]",[]
S0022309399006389__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309302011705__0,"[0, 1, 1, 1, 1, 1, 3, 0, 2, 2, 2, 0]","[(33, 3), (28, 4), (8, 2), (10, 4), (16, 4), (34, 4), (15, 3), (20, 2), (9, 3), (21, 3), (26, 2), (14, 2), (32, 2)]"
S0022309302011705__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005572__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005572__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005572__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309005572__3,"[0, 0, 0, 0, 0, 0]",[]
S0022309301003738__0,"[0, 1, 1, 1, 3, 2, 0]","[(4, 1), (10, 1), (7, 1)]"
S0022309301003738__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309399006122__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700587X__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930700587X__4,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930500342X__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309313005231__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309313005231__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306001955__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306001955__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305005077__0,"[0, 0, 1, 1, 1, 1, 0, 0, 2, 2]","[(11, 7), (19, 7), (10, 6), (14, 6), (18, 6), (15, 7), (22, 6), (23, 7)]"
S0022309305005077__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305005077__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309305005077__3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309309004207__0,"[0, 0, 1, 1, 1, 1, 1, 3, 2, 2, 2]","[(11, 7), (17, 5), (25, 5), (19, 7), (10, 6), (13, 5), (14, 6), (27, 7), (18, 6), (21, 5), (15, 7), (22, 6), (9, 5), (26, 6), (23, 7)]"
S0022309307003651__0,"[0, 3, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1]","[(15, 12), (31, 28), (13, 12), (21, 20), (29, 28), (10, 8), (22, 20), (11, 8), (27, 24), (9, 8), (18, 16), (30, 28)]"
S0022309307003651__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306007307__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309306007307__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314005225__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314005225__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307001214__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309307001214__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006623__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309304006623__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314002713__0,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309303004046__0,"[0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0]","[(37, 9), (29, 8), (36, 8), (42, 7), (43, 8), (16, 9), (30, 9), (14, 7), (23, 9), (15, 8), (22, 8), (35, 7), (28, 7), (21, 7), (44, 9)]"
S0022309303004046__1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314006425__0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314006425__1,"[0, 0, 0, 0, 0, 0, 0, 0]",[]
S0022309314006425__2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
S002230930100388X__0,"[0, 0, 1, 1, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0]","[(28, 10), (19, 10), (20, 11), (29, 11)]"
S002230930100388X__1,"[0, 0, 1, 1, 1, 1, 0, 0, 3, 2, 2, 2, 2, 0, 0, 0, 0, 0]","[(31, 11), (52, 12), (44, 14), (22, 12), (33, 13), (42, 12), (54, 14), (32, 12), (41, 11), (21, 11), (23, 13), (51, 11)]"
